ano;provres;depres;pesonac;cant
2015;10;999;1.Menos de 2500 gramos;4
2015;10;999;2.2500 gramos y mas;15
2015;14;7;1.Menos de 2500 gramos;49
2015;14;7;2.2500 gramos y mas;852
2015;14;14;1.Menos de 2500 gramos;1776
2015;14;14;2.2500 gramos y mas;22105
2015;14;14;3.Sin especificar;76
2015;14;21;1.Menos de 2500 gramos;276
2015;14;21;2.2500 gramos y mas;4376
2015;14;21;3.Sin especificar;5
2015;14;28;1.Menos de 2500 gramos;71
2015;14;28;2.2500 gramos y mas;956
2015;14;35;1.Menos de 2500 gramos;30
2015;14;35;2.2500 gramos y mas;459
2015;14;42;1.Menos de 2500 gramos;185
2015;14;42;2.2500 gramos y mas;2232
2015;14;42;3.Sin especificar;8
2015;14;49;1.Menos de 2500 gramos;35
2015;14;49;2.2500 gramos y mas;565
2015;14;49;3.Sin especificar;3
2015;14;56;1.Menos de 2500 gramos;57
2015;14;56;2.2500 gramos y mas;921
2015;14;56;3.Sin especificar;11
2015;14;63;1.Menos de 2500 gramos;112
2015;14;63;2.2500 gramos y mas;1418
2015;14;70;1.Menos de 2500 gramos;2
2015;14;70;2.2500 gramos y mas;43
2015;14;77;2.2500 gramos y mas;27
2015;14;84;1.Menos de 2500 gramos;44
2015;14;84;2.2500 gramos y mas;568
2015;14;91;1.Menos de 2500 gramos;209
2015;14;91;2.2500 gramos y mas;2892
2015;14;91;3.Sin especificar;19
2015;14;98;1.Menos de 2500 gramos;271
2015;14;98;2.2500 gramos y mas;4107
2015;14;98;3.Sin especificar;38
2015;14;105;1.Menos de 2500 gramos;61
2015;14;105;2.2500 gramos y mas;808
2015;14;112;1.Menos de 2500 gramos;7
2015;14;112;2.2500 gramos y mas;182
2015;14;119;1.Menos de 2500 gramos;125
2015;14;119;2.2500 gramos y mas;1616
2015;14;119;3.Sin especificar;7
2015;14;126;1.Menos de 2500 gramos;32
2015;14;126;2.2500 gramos y mas;593
2015;14;133;1.Menos de 2500 gramos;64
2015;14;133;2.2500 gramos y mas;857
2015;14;133;3.Sin especificar;1
2015;14;140;1.Menos de 2500 gramos;243
2015;14;140;2.2500 gramos y mas;3228
2015;14;140;3.Sin especificar;2
2015;14;147;1.Menos de 2500 gramos;122
2015;14;147;2.2500 gramos y mas;1815
2015;14;147;3.Sin especificar;1
2015;14;154;1.Menos de 2500 gramos;5
2015;14;154;2.2500 gramos y mas;53
2015;14;161;1.Menos de 2500 gramos;108
2015;14;161;2.2500 gramos y mas;1681
2015;14;161;3.Sin especificar;23
2015;14;168;1.Menos de 2500 gramos;11
2015;14;168;2.2500 gramos y mas;174
2015;14;175;1.Menos de 2500 gramos;8
2015;14;175;2.2500 gramos y mas;119
2015;14;175;3.Sin especificar;13
2015;14;182;1.Menos de 2500 gramos;98
2015;14;182;2.2500 gramos y mas;1655
2015;14;999;1.Menos de 2500 gramos;7
2015;14;999;2.2500 gramos y mas;41
2015;18;7;1.Menos de 2500 gramos;61
2015;18;7;2.2500 gramos y mas;796
2015;18;7;3.Sin especificar;27
2015;18;14;1.Menos de 2500 gramos;1
2015;18;14;2.2500 gramos y mas;38
2015;18;21;1.Menos de 2500 gramos;591
2015;18;21;2.2500 gramos y mas;6778
2015;18;21;3.Sin especificar;46
2015;18;28;1.Menos de 2500 gramos;33
2015;18;28;2.2500 gramos y mas;338
2015;18;28;3.Sin especificar;1
2015;18;35;1.Menos de 2500 gramos;61
2015;18;35;2.2500 gramos y mas;838
2015;18;35;3.Sin especificar;4
2015;18;42;1.Menos de 2500 gramos;17
2015;18;42;2.2500 gramos y mas;277
2015;18;42;3.Sin especificar;1
2015;18;49;1.Menos de 2500 gramos;52
2015;18;49;2.2500 gramos y mas;680
2015;18;49;3.Sin especificar;9
2015;18;56;1.Menos de 2500 gramos;7
2015;18;56;2.2500 gramos y mas;91
2015;18;63;1.Menos de 2500 gramos;12
2015;18;63;2.2500 gramos y mas;197
2015;18;63;3.Sin especificar;1
2015;18;70;1.Menos de 2500 gramos;122
2015;18;70;2.2500 gramos y mas;1662
2015;18;70;3.Sin especificar;26
2015;18;77;1.Menos de 2500 gramos;19
2015;18;77;2.2500 gramos y mas;190
2015;18;77;3.Sin especificar;5
2015;18;84;1.Menos de 2500 gramos;57
2015;18;84;2.2500 gramos y mas;564
2015;18;84;3.Sin especificar;6
2015;18;91;1.Menos de 2500 gramos;47
2015;18;91;2.2500 gramos y mas;693
2015;18;91;3.Sin especificar;3
2015;18;98;1.Menos de 2500 gramos;11
2015;18;98;2.2500 gramos y mas;154
2015;18;98;3.Sin especificar;2
2015;18;105;1.Menos de 2500 gramos;47
2015;18;105;2.2500 gramos y mas;910
2015;18;105;3.Sin especificar;4
2015;18;112;1.Menos de 2500 gramos;48
2015;18;112;2.2500 gramos y mas;656
2015;18;112;3.Sin especificar;3
2015;18;119;1.Menos de 2500 gramos;94
2015;18;119;2.2500 gramos y mas;1017
2015;18;119;3.Sin especificar;1
2015;18;126;1.Menos de 2500 gramos;27
2015;18;126;2.2500 gramos y mas;380
2015;18;126;3.Sin especificar;4
2015;18;133;1.Menos de 2500 gramos;20
2015;18;133;2.2500 gramos y mas;242
2015;18;133;3.Sin especificar;3
2015;18;140;1.Menos de 2500 gramos;19
2015;18;140;2.2500 gramos y mas;267
2015;18;140;3.Sin especificar;1
2015;18;147;1.Menos de 2500 gramos;20
2015;18;147;2.2500 gramos y mas;242
2015;18;147;3.Sin especificar;3
2015;18;154;1.Menos de 2500 gramos;15
2015;18;154;2.2500 gramos y mas;222
2015;18;154;3.Sin especificar;2
2015;18;161;1.Menos de 2500 gramos;17
2015;18;161;2.2500 gramos y mas;247
2015;18;161;3.Sin especificar;1
2015;18;168;1.Menos de 2500 gramos;71
2015;18;168;2.2500 gramos y mas;1367
2015;18;168;3.Sin especificar;3
2015;18;175;1.Menos de 2500 gramos;12
2015;18;175;2.2500 gramos y mas;152
2015;18;175;3.Sin especificar;1
2015;18;999;2.2500 gramos y mas;21
2015;18;999;3.Sin especificar;1
2015;22;7;1.Menos de 2500 gramos;39
2015;22;7;2.2500 gramos y mas;683
2015;22;7;3.Sin especificar;101
2015;22;14;1.Menos de 2500 gramos;48
2015;22;14;2.2500 gramos y mas;448
2015;22;14;3.Sin especificar;4
2015;22;21;1.Menos de 2500 gramos;232
2015;22;21;2.2500 gramos y mas;2038
2015;22;21;3.Sin especificar;6
2015;22;28;1.Menos de 2500 gramos;39
2015;22;28;2.2500 gramos y mas;609
2015;22;28;3.Sin especificar;18
2015;22;36;1.Menos de 2500 gramos;35
2015;22;36;2.2500 gramos y mas;437
2015;22;36;3.Sin especificar;5
2015;22;39;1.Menos de 2500 gramos;9
2015;22;39;2.2500 gramos y mas;139
2015;22;43;1.Menos de 2500 gramos;17
2015;22;43;2.2500 gramos y mas;243
2015;22;49;1.Menos de 2500 gramos;30
2015;22;49;2.2500 gramos y mas;312
2015;22;49;3.Sin especificar;1
2015;22;56;1.Menos de 2500 gramos;25
2015;22;56;2.2500 gramos y mas;283
2015;22;56;3.Sin especificar;2
2015;22;63;1.Menos de 2500 gramos;188
2015;22;63;2.2500 gramos y mas;2308
2015;22;63;3.Sin especificar;48
2015;22;70;1.Menos de 2500 gramos;50
2015;22;70;2.2500 gramos y mas;573
2015;22;77;1.Menos de 2500 gramos;29
2015;22;77;2.2500 gramos y mas;271
2015;22;84;1.Menos de 2500 gramos;79
2015;22;84;2.2500 gramos y mas;1408
2015;22;84;3.Sin especificar;2
2015;22;91;1.Menos de 2500 gramos;62
2015;22;91;2.2500 gramos y mas;642
2015;22;98;1.Menos de 2500 gramos;85
2015;22;98;2.2500 gramos y mas;1292
2015;22;98;3.Sin especificar;4
2015;22;105;1.Menos de 2500 gramos;39
2015;22;105;2.2500 gramos y mas;649
2015;22;105;3.Sin especificar;1
2015;22;112;1.Menos de 2500 gramos;42
2015;22;112;2.2500 gramos y mas;486
2015;22;112;3.Sin especificar;2
2015;22;119;1.Menos de 2500 gramos;17
2015;22;119;2.2500 gramos y mas;269
2015;22;119;3.Sin especificar;1
2015;22;126;1.Menos de 2500 gramos;14
2015;22;126;2.2500 gramos y mas;252
2015;22;133;1.Menos de 2500 gramos;68
2015;22;133;2.2500 gramos y mas;700
2015;22;133;3.Sin especificar;12
2015;22;140;1.Menos de 2500 gramos;712
2015;22;140;2.2500 gramos y mas;8095
2015;22;140;3.Sin especificar;39
2015;22;147;1.Menos de 2500 gramos;22
2015;22;147;2.2500 gramos y mas;343
2015;22;154;1.Menos de 2500 gramos;23
2015;22;154;2.2500 gramos y mas;381
2015;22;154;3.Sin especificar;1
2015;22;161;1.Menos de 2500 gramos;4
2015;22;161;2.2500 gramos y mas;83
2015;22;161;3.Sin especificar;1
2015;22;168;1.Menos de 2500 gramos;69
2015;22;168;2.2500 gramos y mas;694
2015;22;168;3.Sin especificar;9
2015;22;999;1.Menos de 2500 gramos;8
2015;22;999;2.2500 gramos y mas;72
2015;26;7;1.Menos de 2500 gramos;121
2015;26;7;2.2500 gramos y mas;1544
2015;26;14;1.Menos de 2500 gramos;18
2015;26;14;2.2500 gramos y mas;316
2015;26;21;1.Menos de 2500 gramos;271
2015;26;21;2.2500 gramos y mas;3806
2015;26;21;3.Sin especificar;1
2015;26;28;1.Menos de 2500 gramos;1
2015;26;28;2.2500 gramos y mas;25
2015;26;35;1.Menos de 2500 gramos;48
2015;26;35;2.2500 gramos y mas;697
2015;26;35;3.Sin especificar;1
2015;26;42;1.Menos de 2500 gramos;10
2015;26;42;2.2500 gramos y mas;181
2015;26;49;2.2500 gramos y mas;14
2015;26;56;2.2500 gramos y mas;35
2015;26;63;1.Menos de 2500 gramos;1
2015;26;63;2.2500 gramos y mas;4
2015;26;70;1.Menos de 2500 gramos;3
2015;26;70;2.2500 gramos y mas;20
2015;26;77;1.Menos de 2500 gramos;142
2015;26;77;2.2500 gramos y mas;2130
2015;26;84;1.Menos de 2500 gramos;10
2015;26;84;2.2500 gramos y mas;70
2015;26;91;1.Menos de 2500 gramos;9
2015;26;91;2.2500 gramos y mas;197
2015;26;98;1.Menos de 2500 gramos;5
2015;26;98;2.2500 gramos y mas;95
2015;26;105;1.Menos de 2500 gramos;4
2015;26;105;2.2500 gramos y mas;18
2015;26;999;1.Menos de 2500 gramos;7
2015;26;999;2.2500 gramos y mas;53
2015;26;999;3.Sin especificar;1
2015;30;8;1.Menos de 2500 gramos;87
2015;30;8;2.2500 gramos y mas;1008
2015;30;8;3.Sin especificar;1
2015;30;15;1.Menos de 2500 gramos;275
2015;30;15;2.2500 gramos y mas;3487
2015;30;15;3.Sin especificar;24
2015;30;21;1.Menos de 2500 gramos;68
2015;30;21;2.2500 gramos y mas;656
2015;30;28;1.Menos de 2500 gramos;89
2015;30;28;2.2500 gramos y mas;1356
2015;30;28;3.Sin especificar;2
2015;30;35;1.Menos de 2500 gramos;32
2015;30;35;2.2500 gramos y mas;441
2015;30;35;3.Sin especificar;2
2015;30;42;1.Menos de 2500 gramos;21
2015;30;42;2.2500 gramos y mas;302
2015;30;42;3.Sin especificar;1
2015;30;49;1.Menos de 2500 gramos;55
2015;30;49;2.2500 gramos y mas;950
2015;30;49;3.Sin especificar;1
2015;30;56;1.Menos de 2500 gramos;135
2015;30;56;2.2500 gramos y mas;1831
2015;30;56;3.Sin especificar;2
2015;30;63;1.Menos de 2500 gramos;10
2015;30;63;2.2500 gramos y mas;202
2015;30;63;3.Sin especificar;5
2015;30;70;1.Menos de 2500 gramos;98
2015;30;70;2.2500 gramos y mas;1317
2015;30;77;1.Menos de 2500 gramos;55
2015;30;77;2.2500 gramos y mas;640
2015;30;77;3.Sin especificar;1
2015;30;84;1.Menos de 2500 gramos;517
2015;30;84;2.2500 gramos y mas;5700
2015;30;84;3.Sin especificar;5
2015;30;88;1.Menos de 2500 gramos;28
2015;30;88;2.2500 gramos y mas;329
2015;30;91;1.Menos de 2500 gramos;30
2015;30;91;2.2500 gramos y mas;461
2015;30;91;3.Sin especificar;1
2015;30;98;1.Menos de 2500 gramos;122
2015;30;98;2.2500 gramos y mas;1587
2015;30;98;3.Sin especificar;2
2015;30;105;1.Menos de 2500 gramos;44
2015;30;105;2.2500 gramos y mas;576
2015;30;105;3.Sin especificar;2
2015;30;113;1.Menos de 2500 gramos;73
2015;30;113;2.2500 gramos y mas;883
2015;30;113;3.Sin especificar;2
2015;30;999;1.Menos de 2500 gramos;9
2015;30;999;2.2500 gramos y mas;47
2015;34;7;1.Menos de 2500 gramos;22
2015;34;7;2.2500 gramos y mas;352
2015;34;14;1.Menos de 2500 gramos;444
2015;34;14;2.2500 gramos y mas;4686
2015;34;21;1.Menos de 2500 gramos;28
2015;34;21;2.2500 gramos y mas;347
2015;34;28;1.Menos de 2500 gramos;21
2015;34;28;2.2500 gramos y mas;410
2015;34;35;1.Menos de 2500 gramos;127
2015;34;35;2.2500 gramos y mas;1618
2015;34;42;1.Menos de 2500 gramos;17
2015;34;42;2.2500 gramos y mas;356
2015;34;49;1.Menos de 2500 gramos;139
2015;34;49;2.2500 gramos y mas;1895
2015;34;56;1.Menos de 2500 gramos;105
2015;34;56;2.2500 gramos y mas;1262
2015;34;63;1.Menos de 2500 gramos;25
2015;34;63;2.2500 gramos y mas;456
2015;34;999;1.Menos de 2500 gramos;1
2015;34;999;2.2500 gramos y mas;19
2015;34;999;3.Sin especificar;1
2015;38;7;1.Menos de 2500 gramos;26
2015;38;7;2.2500 gramos y mas;274
2015;38;14;1.Menos de 2500 gramos;116
2015;38;14;2.2500 gramos y mas;1828
2015;38;21;1.Menos de 2500 gramos;361
2015;38;21;2.2500 gramos y mas;4442
2015;38;28;1.Menos de 2500 gramos;29
2015;38;28;2.2500 gramos y mas;344
2015;38;35;1.Menos de 2500 gramos;102
2015;38;35;2.2500 gramos y mas;1506
2015;38;35;3.Sin especificar;1
2015;38;42;1.Menos de 2500 gramos;70
2015;38;42;2.2500 gramos y mas;907
2015;38;49;1.Menos de 2500 gramos;1
2015;38;49;2.2500 gramos y mas;53
2015;38;56;1.Menos de 2500 gramos;3
2015;38;56;2.2500 gramos y mas;84
2015;38;63;1.Menos de 2500 gramos;76
2015;38;63;2.2500 gramos y mas;1433
2015;38;63;3.Sin especificar;1
2015;38;70;1.Menos de 2500 gramos;19
2015;38;70;2.2500 gramos y mas;368
2015;38;77;1.Menos de 2500 gramos;7
2015;38;77;2.2500 gramos y mas;64
2015;38;84;1.Menos de 2500 gramos;8
2015;38;84;2.2500 gramos y mas;101
2015;38;94;1.Menos de 2500 gramos;18
2015;38;94;2.2500 gramos y mas;250
2015;38;98;1.Menos de 2500 gramos;6
2015;38;98;2.2500 gramos y mas;105
2015;38;105;1.Menos de 2500 gramos;6
2015;38;105;2.2500 gramos y mas;38
2015;38;112;1.Menos de 2500 gramos;41
2015;38;112;2.2500 gramos y mas;396
2015;38;999;1.Menos de 2500 gramos;9
2015;38;999;2.2500 gramos y mas;172
2015;42;7;1.Menos de 2500 gramos;7
2015;42;7;2.2500 gramos y mas;125
2015;42;14;1.Menos de 2500 gramos;1
2015;42;14;2.2500 gramos y mas;34
2015;42;21;1.Menos de 2500 gramos;120
2015;42;21;2.2500 gramos y mas;1831
2015;42;28;1.Menos de 2500 gramos;6
2015;42;28;2.2500 gramos y mas;108
2015;42;35;1.Menos de 2500 gramos;9
2015;42;35;2.2500 gramos y mas;189
2015;42;42;1.Menos de 2500 gramos;1
2015;42;42;2.2500 gramos y mas;16
2015;42;49;1.Menos de 2500 gramos;2
2015;42;49;2.2500 gramos y mas;32
2015;42;56;1.Menos de 2500 gramos;14
2015;42;56;2.2500 gramos y mas;163
2015;42;63;2.2500 gramos y mas;14
2015;42;70;1.Menos de 2500 gramos;4
2015;42;70;2.2500 gramos y mas;81
2015;42;77;1.Menos de 2500 gramos;2
2015;42;77;2.2500 gramos y mas;59
2015;42;84;2.2500 gramos y mas;4
2015;42;91;2.2500 gramos y mas;5
2015;42;98;1.Menos de 2500 gramos;6
2015;42;98;2.2500 gramos y mas;90
2015;42;105;1.Menos de 2500 gramos;75
2015;42;105;2.2500 gramos y mas;1038
2015;42;112;1.Menos de 2500 gramos;10
2015;42;112;2.2500 gramos y mas;131
2015;42;119;1.Menos de 2500 gramos;5
2015;42;119;2.2500 gramos y mas;104
2015;42;126;1.Menos de 2500 gramos;9
2015;42;126;2.2500 gramos y mas;122
2015;42;133;1.Menos de 2500 gramos;13
2015;42;133;2.2500 gramos y mas;214
2015;42;140;1.Menos de 2500 gramos;13
2015;42;140;2.2500 gramos y mas;266
2015;42;147;1.Menos de 2500 gramos;3
2015;42;147;2.2500 gramos y mas;71
2015;42;154;1.Menos de 2500 gramos;16
2015;42;154;2.2500 gramos y mas;258
2015;42;999;1.Menos de 2500 gramos;27
2015;42;999;2.2500 gramos y mas;100
2015;46;7;1.Menos de 2500 gramos;17
2015;46;7;2.2500 gramos y mas;245
2015;46;7;3.Sin especificar;2
2015;46;14;1.Menos de 2500 gramos;260
2015;46;14;2.2500 gramos y mas;3399
2015;46;14;3.Sin especificar;24
2015;46;21;1.Menos de 2500 gramos;3
2015;46;21;2.2500 gramos y mas;53
2015;46;28;1.Menos de 2500 gramos;10
2015;46;28;2.2500 gramos y mas;147
2015;46;35;1.Menos de 2500 gramos;9
2015;46;35;2.2500 gramos y mas;181
2015;46;42;1.Menos de 2500 gramos;51
2015;46;42;2.2500 gramos y mas;929
2015;46;42;3.Sin especificar;1
2015;46;49;1.Menos de 2500 gramos;6
2015;46;49;2.2500 gramos y mas;82
2015;46;49;3.Sin especificar;1
2015;46;56;2.2500 gramos y mas;37
2015;46;63;1.Menos de 2500 gramos;4
2015;46;63;2.2500 gramos y mas;126
2015;46;63;3.Sin especificar;2
2015;46;70;1.Menos de 2500 gramos;1
2015;46;70;2.2500 gramos y mas;40
2015;46;77;2.2500 gramos y mas;23
2015;46;84;1.Menos de 2500 gramos;6
2015;46;84;2.2500 gramos y mas;83
2015;46;84;3.Sin especificar;7
2015;46;91;1.Menos de 2500 gramos;7
2015;46;91;2.2500 gramos y mas;74
2015;46;91;3.Sin especificar;1
2015;46;98;1.Menos de 2500 gramos;2
2015;46;98;2.2500 gramos y mas;7
2015;46;105;1.Menos de 2500 gramos;1
2015;46;105;2.2500 gramos y mas;41
2015;46;112;1.Menos de 2500 gramos;15
2015;46;112;2.2500 gramos y mas;229
2015;46;112;3.Sin especificar;2
2015;46;119;1.Menos de 2500 gramos;4
2015;46;119;2.2500 gramos y mas;52
2015;46;126;1.Menos de 2500 gramos;2
2015;46;126;2.2500 gramos y mas;44
2015;46;999;1.Menos de 2500 gramos;1
2015;46;999;2.2500 gramos y mas;43
2015;50;7;1.Menos de 2500 gramos;172
2015;50;7;2.2500 gramos y mas;1829
2015;50;7;3.Sin especificar;1
2015;50;14;1.Menos de 2500 gramos;48
2015;50;14;2.2500 gramos y mas;794
2015;50;21;1.Menos de 2500 gramos;221
2015;50;21;2.2500 gramos y mas;3107
2015;50;21;3.Sin especificar;2
2015;50;28;1.Menos de 2500 gramos;371
2015;50;28;2.2500 gramos y mas;5312
2015;50;35;1.Menos de 2500 gramos;44
2015;50;35;2.2500 gramos y mas;723
2015;50;35;3.Sin especificar;1
2015;50;42;1.Menos de 2500 gramos;17
2015;50;42;2.2500 gramos y mas;208
2015;50;49;1.Menos de 2500 gramos;302
2015;50;49;2.2500 gramos y mas;4010
2015;50;56;1.Menos de 2500 gramos;53
2015;50;56;2.2500 gramos y mas;925
2015;50;63;1.Menos de 2500 gramos;154
2015;50;63;2.2500 gramos y mas;2409
2015;50;70;1.Menos de 2500 gramos;257
2015;50;70;2.2500 gramos y mas;3515
2015;50;70;3.Sin especificar;1
2015;50;77;1.Menos de 2500 gramos;40
2015;50;77;2.2500 gramos y mas;583
2015;50;84;1.Menos de 2500 gramos;66
2015;50;84;2.2500 gramos y mas;1039
2015;50;91;1.Menos de 2500 gramos;24
2015;50;91;2.2500 gramos y mas;742
2015;50;98;1.Menos de 2500 gramos;138
2015;50;98;2.2500 gramos y mas;2441
2015;50;105;1.Menos de 2500 gramos;250
2015;50;105;2.2500 gramos y mas;3215
2015;50;112;1.Menos de 2500 gramos;12
2015;50;112;2.2500 gramos y mas;316
2015;50;119;1.Menos de 2500 gramos;92
2015;50;119;2.2500 gramos y mas;1087
2015;50;126;1.Menos de 2500 gramos;48
2015;50;126;2.2500 gramos y mas;864
2015;50;999;1.Menos de 2500 gramos;2
2015;50;999;2.2500 gramos y mas;33
2015;50;999;3.Sin especificar;8
2015;54;7;1.Menos de 2500 gramos;63
2015;54;7;2.2500 gramos y mas;955
2015;54;7;3.Sin especificar;1
2015;54;14;1.Menos de 2500 gramos;93
2015;54;14;2.2500 gramos y mas;1272
2015;54;14;3.Sin especificar;2
2015;54;21;1.Menos de 2500 gramos;44
2015;54;21;2.2500 gramos y mas;536
2015;54;28;1.Menos de 2500 gramos;639
2015;54;28;2.2500 gramos y mas;7064
2015;54;28;3.Sin especificar;3
2015;54;35;1.Menos de 2500 gramos;13
2015;54;35;2.2500 gramos y mas;195
2015;54;42;1.Menos de 2500 gramos;168
2015;54;42;2.2500 gramos y mas;2026
2015;54;49;1.Menos de 2500 gramos;60
2015;54;49;2.2500 gramos y mas;898
2015;54;49;3.Sin especificar;4
2015;54;56;1.Menos de 2500 gramos;117
2015;54;56;2.2500 gramos y mas;1895
2015;54;56;3.Sin especificar;20
2015;54;63;1.Menos de 2500 gramos;147
2015;54;63;2.2500 gramos y mas;2113
2015;54;63;3.Sin especificar;5
2015;54;70;1.Menos de 2500 gramos;82
2015;54;70;2.2500 gramos y mas;969
2015;54;77;1.Menos de 2500 gramos;64
2015;54;77;2.2500 gramos y mas;953
2015;54;77;3.Sin especificar;8
2015;54;84;1.Menos de 2500 gramos;67
2015;54;84;2.2500 gramos y mas;920
2015;54;84;3.Sin especificar;4
2015;54;91;1.Menos de 2500 gramos;171
2015;54;91;2.2500 gramos y mas;2551
2015;54;91;3.Sin especificar;1
2015;54;98;1.Menos de 2500 gramos;114
2015;54;98;2.2500 gramos y mas;1159
2015;54;98;3.Sin especificar;3
2015;54;105;1.Menos de 2500 gramos;32
2015;54;105;2.2500 gramos y mas;405
2015;54;105;3.Sin especificar;1
2015;54;112;1.Menos de 2500 gramos;57
2015;54;112;2.2500 gramos y mas;730
2015;54;112;3.Sin especificar;3
2015;54;119;1.Menos de 2500 gramos;29
2015;54;119;2.2500 gramos y mas;480
2015;54;999;1.Menos de 2500 gramos;3
2015;54;999;2.2500 gramos y mas;29
2015;58;7;1.Menos de 2500 gramos;6
2015;58;7;2.2500 gramos y mas;149
2015;58;14;1.Menos de 2500 gramos;16
2015;58;14;2.2500 gramos y mas;296
2015;58;21;1.Menos de 2500 gramos;2
2015;58;21;2.2500 gramos y mas;31
2015;58;28;1.Menos de 2500 gramos;5
2015;58;28;2.2500 gramos y mas;74
2015;58;35;1.Menos de 2500 gramos;525
2015;58;35;2.2500 gramos y mas;7333
2015;58;35;3.Sin especificar;1
2015;58;42;1.Menos de 2500 gramos;23
2015;58;42;2.2500 gramos y mas;268
2015;58;49;1.Menos de 2500 gramos;17
2015;58;49;2.2500 gramos y mas;276
2015;58;56;1.Menos de 2500 gramos;26
2015;58;56;2.2500 gramos y mas;543
2015;58;63;1.Menos de 2500 gramos;5
2015;58;63;2.2500 gramos y mas;116
2015;58;70;1.Menos de 2500 gramos;9
2015;58;70;2.2500 gramos y mas;126
2015;58;77;1.Menos de 2500 gramos;9
2015;58;77;2.2500 gramos y mas;111
2015;58;84;1.Menos de 2500 gramos;2
2015;58;84;2.2500 gramos y mas;90
2015;58;91;1.Menos de 2500 gramos;41
2015;58;91;2.2500 gramos y mas;542
2015;58;98;1.Menos de 2500 gramos;1
2015;58;98;2.2500 gramos y mas;64
2015;58;105;1.Menos de 2500 gramos;7
2015;58;105;2.2500 gramos y mas;129
2015;58;112;1.Menos de 2500 gramos;47
2015;58;112;2.2500 gramos y mas;778
2015;58;999;1.Menos de 2500 gramos;21
2015;58;999;2.2500 gramos y mas;147
2015;58;999;3.Sin especificar;2
2015;62;7;1.Menos de 2500 gramos;78
2015;62;7;2.2500 gramos y mas;1073
2015;62;7;3.Sin especificar;2
2015;62;14;1.Menos de 2500 gramos;43
2015;62;14;2.2500 gramos y mas;721
2015;62;14;3.Sin especificar;4
2015;62;21;1.Menos de 2500 gramos;197
2015;62;21;2.2500 gramos y mas;2387
2015;62;21;3.Sin especificar;1
2015;62;28;1.Menos de 2500 gramos;6
2015;62;28;2.2500 gramos y mas;136
2015;62;28;3.Sin especificar;1
2015;62;35;1.Menos de 2500 gramos;2
2015;62;35;2.2500 gramos y mas;45
2015;62;35;3.Sin especificar;2
2015;62;42;1.Menos de 2500 gramos;467
2015;62;42;2.2500 gramos y mas;6204
2015;62;42;3.Sin especificar;7
2015;62;49;1.Menos de 2500 gramos;2
2015;62;49;2.2500 gramos y mas;53
2015;62;56;1.Menos de 2500 gramos;1
2015;62;56;2.2500 gramos y mas;17
2015;62;63;1.Menos de 2500 gramos;16
2015;62;63;2.2500 gramos y mas;210
2015;62;70;1.Menos de 2500 gramos;10
2015;62;70;2.2500 gramos y mas;120
2015;62;77;1.Menos de 2500 gramos;29
2015;62;77;2.2500 gramos y mas;574
2015;62;84;1.Menos de 2500 gramos;3
2015;62;84;2.2500 gramos y mas;68
2015;62;91;1.Menos de 2500 gramos;10
2015;62;91;2.2500 gramos y mas;210
2015;62;999;1.Menos de 2500 gramos;5
2015;62;999;2.2500 gramos y mas;30
2015;66;7;1.Menos de 2500 gramos;78
2015;66;7;2.2500 gramos y mas;1236
2015;66;14;1.Menos de 2500 gramos;8
2015;66;14;2.2500 gramos y mas;152
2015;66;21;1.Menos de 2500 gramos;23
2015;66;21;2.2500 gramos y mas;349
2015;66;28;1.Menos de 2500 gramos;962
2015;66;28;2.2500 gramos y mas;10387
2015;66;35;1.Menos de 2500 gramos;73
2015;66;35;2.2500 gramos y mas;835
2015;66;42;1.Menos de 2500 gramos;30
2015;66;42;2.2500 gramos y mas;383
2015;66;49;1.Menos de 2500 gramos;65
2015;66;49;2.2500 gramos y mas;1001
2015;66;56;1.Menos de 2500 gramos;233
2015;66;56;2.2500 gramos y mas;4139
2015;66;63;1.Menos de 2500 gramos;2
2015;66;63;2.2500 gramos y mas;68
2015;66;70;2.2500 gramos y mas;101
2015;66;77;1.Menos de 2500 gramos;11
2015;66;77;2.2500 gramos y mas;162
2015;66;84;1.Menos de 2500 gramos;5
2015;66;84;2.2500 gramos y mas;97
2015;66;91;1.Menos de 2500 gramos;1
2015;66;91;2.2500 gramos y mas;33
2015;66;98;1.Menos de 2500 gramos;11
2015;66;98;2.2500 gramos y mas;139
2015;66;105;1.Menos de 2500 gramos;17
2015;66;105;2.2500 gramos y mas;156
2015;66;112;1.Menos de 2500 gramos;49
2015;66;112;2.2500 gramos y mas;775
2015;66;119;1.Menos de 2500 gramos;9
2015;66;119;2.2500 gramos y mas;104
2015;66;126;1.Menos de 2500 gramos;234
2015;66;126;2.2500 gramos y mas;3372
2015;66;133;1.Menos de 2500 gramos;72
2015;66;133;2.2500 gramos y mas;1041
2015;66;140;1.Menos de 2500 gramos;35
2015;66;140;2.2500 gramos y mas;524
2015;66;147;1.Menos de 2500 gramos;77
2015;66;147;2.2500 gramos y mas;817
2015;66;154;1.Menos de 2500 gramos;12
2015;66;154;2.2500 gramos y mas;130
2015;66;161;1.Menos de 2500 gramos;6
2015;66;161;2.2500 gramos y mas;162
2015;66;999;1.Menos de 2500 gramos;24
2015;66;999;2.2500 gramos y mas;179
2015;70;7;1.Menos de 2500 gramos;37
2015;70;7;2.2500 gramos y mas;565
2015;70;14;1.Menos de 2500 gramos;21
2015;70;14;2.2500 gramos y mas;217
